Index,X,Y,Z,Fx,Fy,Fz,Lx,Ly,Lz,Nx,Ny,Nz
1.0,0.0,0.0,0.0,0.999982069,0.005988467,0.0,0.0,0.0,-1.0,-0.005988467,0.999982069,0.0
2.0,1.120639254619523,0.0067110315306999875,0.0,0.999658901,0.026116679,0.0,0.0,0.0,-1.0,-0.026116679,0.999658901,0.0
3.0,2.2409163479984957,0.03597893202112103,0.0,0.998973952,0.045288442,0.0,0.0,0.0,-1.0,-0.045288442,0.998973952,0.0
4.0,3.3604258468769186,0.08673184795741617,0.0,0.99799695,0.063262052,0.0,0.0,0.0,-1.0,-0.063262052,0.99799695,0.0
5.0,4.478840460450551,0.15762705797840856,0.0,0.996808437,0.079830696,0.0,0.0,0.0,-1.0,-0.079830696,0.996808437,0.0
6.0,5.5959231546984745,0.247090073800943,0.0,0.995492383,0.094841533,0.0,0.0,0.0,-1.0,-0.094841533,0.995492383,0.0
7.0,6.711530999606635,0.353375124446279,0.0,0.994126994,0.108219779,0.0,0.0,0.0,-1.0,-0.108219779,0.994126994,0.0
8.0,7.82560870968736,0.4746526315469083,0.0,0.992778511,0.119961776,0.0,0.0,0.0,-1.0,-0.119961776,0.992778511,0.0
9.0,8.93817522968695,0.6090889173634235,0.0,0.991496937,0.13013003,0.0,0.0,0.0,-1.0,-0.13013003,0.991496937,0.0
10.0,10.049305541801795,0.7549203520896958,0.0,0.990315497,0.138835215,0.0,0.0,0.0,-1.0,-0.138835215,0.990315497,0.0
11.0,11.15911186101451,0.9105073337724053,0.0,0.989251629,0.146223165,0.0,0.0,0.0,-1.0,-0.146223165,0.989251629,0.0
12.0,12.267725948848067,1.0743736906937589,0.0,0.98831152,0.152447826,0.0,0.0,0.0,-1.0,-0.152447826,0.98831152,0.0
13.0,13.375286493620882,1.2452157721601285,0.0,0.98749246,0.157666233,0.0,0.0,0.0,-1.0,-0.157666233,0.98749246,0.0
14.0,14.481929151147174,1.421905911339441,0.0,0.986785918,0.162029479,0.0,0.0,0.0,-1.0,-0.162029479,0.986785918,0.0
15.0,15.587780018016906,1.6034857607000306,0.0,0.98618147,0.165668672,0.0,0.0,0.0,-1.0,-0.165668672,0.98618147,0.0
16.0,16.69295350234304,1.7891439079607945,0.0,0.98566694,0.168702942,0.0,0.0,0.0,-1.0,-0.168702942,0.98566694,0.0
17.0,17.79755037381425,1.9782024360236228,0.0,0.985230316,0.171234411,0.0,0.0,0.0,-1.0,-0.171234411,0.985230316,0.0
18.0,18.901657931793828,2.1700978796090746,0.0,0.984860425,0.173349196,0.0,0.0,0.0,-1.0,-0.173349196,0.984860425,0.0
19.0,20.005350980293347,2.3643632767762446,0.0,0.984549698,0.175105374,0.0,0.0,0.0,-1.0,-0.175105374,0.984549698,0.0
20.0,21.108695806313296,2.560596751237908,0.0,0.984435628,0.175745541,0.0,0.0,0.0,-1.0,-0.175745541,0.984435628,0.0
21.0,22.211912787514695,2.7575476348331467,0.0,0.984435985,0.175743537,0.0,0.0,0.0,-1.0,-0.175743537,0.984435985,0.0
22.0,23.31513018336005,2.954496272627049,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
23.0,24.418347769717503,3.151443787520284,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
24.0,25.52156536728154,3.34839130241352,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
25.0,26.624782953638984,3.5453388173067544,0.0,0.984435985,0.175743537,0.0,0.0,0.0,-1.0,-0.175743537,0.984435985,0.0
26.0,27.72800034948434,3.742287455100657,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
27.0,28.831217935841785,3.9392349699938918,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
28.0,29.93443553340583,4.136182484887127,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
29.0,31.037653119763274,4.333129999780362,0.0,0.984435985,0.175743537,0.0,0.0,0.0,-1.0,-0.175743537,0.984435985,0.0
30.0,32.14087051560863,4.530078637574264,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
31.0,33.24408810196608,4.7270261524675,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
32.0,34.34730568832352,4.923973667360734,0.0,0.984465302,0.175579237,0.0,0.0,0.0,-1.0,-0.175579237,0.984465302,0.0
33.0,35.450555941901,5.12073818082357,0.0,0.985010102,0.172496664,0.0,0.0,0.0,-1.0,-0.172496664,0.985010102,0.0
34.0,36.5544167194853,5.314048181155139,0.0,0.98580394,0.167900539,0.0,0.0,0.0,-1.0,-0.167900539,0.98580394,0.0
35.0,37.65916712128734,5.5022074899148805,0.0,0.986682421,0.16265854,0.0,0.0,0.0,-1.0,-0.16265854,0.986682421,0.0
36.0,38.76490199991444,5.684492302366313,0.0,0.987649798,0.156677619,0.0,0.0,0.0,-1.0,-0.156677619,0.987649798,0.0
37.0,39.87172098198273,5.860074540903153,0.0,0.98870787,0.149855755,0.0,0.0,0.0,-1.0,-0.149855755,0.98870787,0.0
38.0,40.979725700088586,6.028011793769682,0.0,0.98985576,0.142075949,0.0,0.0,0.0,-1.0,-0.142075949,0.98985576,0.0
39.0,42.089016811854755,6.1872305343076395,0.0,0.991085782,0.133225274,0.0,0.0,0.0,-1.0,-0.133225274,0.991085782,0.0
40.0,43.19968635703358,6.336530683160451,0.0,0.992382871,0.123191872,0.0,0.0,0.0,-1.0,-0.123191872,0.992382871,0.0
41.0,44.31180949824761,6.474586806258057,0.0,0.993722965,0.111868979,0.0,0.0,0.0,-1.0,-0.111868979,0.993722965,0.0
42.0,45.42543443505544,6.599953824576309,0.0,0.995069513,0.099179955,0.0,0.0,0.0,-1.0,-0.099179955,0.995069513,0.0
43.0,46.54056838450331,6.711100767275897,0.0,0.996373843,0.08508328,0.0,0.0,0.0,-1.0,-0.08508328,0.996373843,0.0
44.0,47.65716404356006,6.806450140465291,0.0,0.997576197,0.069582551,0.0,0.0,0.0,-1.0,-0.069582551,0.997576197,0.0
45.0,48.77510713859186,6.884428476782006,0.0,0.998607884,0.052747453,0.0,0.0,0.0,-1.0,-0.052747453,0.998607884,0.0
46.0,49.89420639546103,6.943540403130955,0.0,0.999397367,0.034711706,0.0,0.0,0.0,-1.0,-0.034711706,0.999397367,0.0
47.0,51.014190401679755,6.9824404009852294,0.0,0.999877234,0.015668989,0.0,0.0,0.0,-1.0,-0.015668989,0.999877234,0.0
48.0,52.13471216749377,7.0,0.0,0.999991434,-0.004139127,0.0,0.0,0.0,-1.0,0.004139127,0.999991434,0.0
49.0,53.25536192381206,6.99536144863008,0.0,0.99970117,-0.024445244,0.0,0.0,0.0,-1.0,0.024445244,0.99970117,0.0
50.0,54.37568638634106,6.967966657398926,0.0,0.99898743,-0.04499016,0.0,0.0,0.0,-1.0,0.04499016,0.99898743,0.0
51.0,55.49521098946619,6.917548013974618,0.0,0.997849821,-0.065541859,0.0,0.0,0.0,-1.0,0.065541859,0.997849821,0.0
52.0,56.61346071930912,6.84409791580413,0.0,0.996301137,-0.08593046,0.0,0.0,0.0,-1.0,0.08593046,0.996301137,0.0
53.0,57.729974906431195,6.747799142427312,0.0,0.994361208,-0.106046156,0.0,0.0,0.0,-1.0,0.106046156,0.994361208,0.0
54.0,58.84431508165545,6.628957526263187,0.0,0.992047998,-0.125860122,0.0,0.0,0.0,-1.0,0.125860122,0.992047998,0.0
55.0,59.95606294767322,6.487911203857177,0.0,0.98938858,-0.145293625,0.0,0.0,0.0,-1.0,0.145293625,0.98938858,0.0
56.0,61.06483050980465,6.3250865446272435,0.0,0.986419239,-0.164247021,0.0,0.0,0.0,-1.0,0.164247021,0.986419239,0.0
57.0,62.17027045330423,6.141021583850877,0.0,0.983178984,-0.182644695,0.0,0.0,0.0,-1.0,0.182644695,0.983178984,0.0
58.0,63.272079180347696,5.936339098824227,0.0,0.97971802,-0.200381139,0.0,0.0,0.0,-1.0,0.200381139,0.97971802,0.0
59.0,64.37000933900349,5.711780102008084,0.0,0.97610175,-0.217313999,0.0,0.0,0.0,-1.0,0.217313999,0.97610175,0.0
60.0,65.46388689087468,5.468245137324885,0.0,0.97241414,-0.2332611,0.0,0.0,0.0,-1.0,0.2332611,0.97241414,0.0
61.0,66.5536318881233,5.206838904814,0.0,0.968763997,-0.247984514,0.0,0.0,0.0,-1.0,0.247984514,0.968763997,0.0
62.0,67.63928631064859,4.928932740752428,0.0,0.965288063,-0.261187585,0.0,0.0,0.0,-1.0,0.261187585,0.965288063,0.0
63.0,68.72104541092892,4.636230431737051,0.0,0.962155505,-0.272500979,0.0,0.0,0.0,-1.0,0.272500979,0.962155505,0.0
64.0,69.79929396735187,4.330849661964818,0.0,0.959572163,-0.281462721,0.0,0.0,0.0,-1.0,0.281462721,0.959572163,0.0
