Index,X,Y,Z,Fx,Fy,Fz,Lx,Ly,Lz,Nx,Ny,Nz
18.0,8.676010522285175,4.133175407657976,0.9910082662040979,0.405644,0.912863,0.046186,0.114475,-0.000607,-0.993426,-0.906834,0.408265,-0.104746
19.0,8.889282941429443,4.694527103278485,1.0153393068972585,0.30236,0.952564,0.034648,0.114595,-0.00024,-0.993412,-0.94628,0.304339,-0.109232
20.0,9.037976843660799,5.276557537764104,1.0325810096660326,0.191769,0.981176,0.022775,0.114786,0.000624,-0.99339,-0.974704,0.193116,-0.112506
21.0,9.118810328521965,5.871962708759656,1.0427351784132006,0.074989,0.997125,0.010902,0.114966,0.002215,-0.993367,-0.990535,0.075745,-0.11447
22.0,9.126939917049336,6.472804241432424,1.0456009786292841,-0.050419,0.998727,-0.001677,0.114961,0.004136,-0.993361,-0.99209,-0.050277,-0.115023
23.0,9.056258797032555,7.069440275424688,1.0404442218829282,-0.186102,0.982404,-0.015747,0.114734,0.005811,-0.993379,-0.975809,-0.186677,-0.113796
24.0,8.901501977558489,7.649712506000983,1.0262426965989457,-0.330449,0.943282,-0.031987,0.114548,0.006442,-0.993397,-0.936847,-0.331931,-0.11018
25.0,8.658082133858246,8.198245668468646,1.0016092015397153,-0.478627,0.876589,-0.050072,0.11476,0.005917,-0.993376,-0.870486,-0.481203,-0.103429
26.0,8.326860328858693,8.697928542359968,0.9659574683018205,-0.621554,0.780354,-0.068685,0.115597,0.004647,-0.993285,-0.774795,-0.62532,-0.093095
27.0,7.9137106713115974,9.131158043049298,0.9187637637782096,-0.748378,0.657374,-0.088263,0.118517,0.001604,-0.992951,-0.652598,-0.753563,-0.07911
28.0,7.431278519702948,9.483872147067625,0.8597959858112224,-0.850608,0.514603,-0.107934,0.128098,0.003726,-0.991755,-0.509957,-0.857421,-0.069089
29.0,6.896449606652986,9.747653844044667,0.7886404393633716,-0.923046,0.36229,-0.12935,0.152757,0.036593,-0.987586,-0.353059,-0.931347,-0.08912
30.0,6.327160137500686,9.919269938898205,0.7035587634559123,-0.96559,0.209293,-0.154376,0.178779,0.103079,-0.978475,-0.188875,-0.972405,-0.13695
31.0,5.7406331746860975,10.0,0.6019395081647045,-0.980755,0.060668,-0.185578,0.19406,0.198442,-0.960709,-0.021458,-0.978233,-0.206396
32.0,5.152617992078222,9.994421130003186,0.4788345681649162,-0.971398,-0.07592,-0.224992,0.190861,0.314069,-0.930018,0.14127,-0.94636,-0.290595
33.0,4.576621011089914,9.910783177620447,0.3296566186876632,-0.9415,-0.198159,-0.272601,0.16333,0.439239,-0.883398,0.29479,-0.876243,-0.381178
34.0,4.023590718992355,9.759429120089898,0.1498477987094639,-0.89528,-0.302814,-0.326768,0.109234,0.561882,-0.819973,0.431905,-0.7698,-0.469964
35.0,3.503058336772775,9.548940122934773,-0.06423818058846677,-0.833927,-0.394648,-0.38577,0.027007,0.668997,-0.742774,0.551213,-0.629838,-0.547236
36.0,3.0234643255375873,9.287469826719505,-0.31467039569449295,-0.758984,-0.472273,-0.448221,-0.07877,0.749939,-0.6568,0.646327,-0.463195,-0.606392
37.0,2.5917555148915787,8.985180818404235,-0.6034361461709639,-0.676047,-0.52879,-0.513168,-0.197441,0.800957,-0.56523,0.709914,-0.280802,-0.645889
38.0,2.212134998311547,8.655730445934388,-0.9328125586268404,-0.586706,-0.563101,-0.581974,-0.320364,0.821431,-0.471824,0.743736,-0.090378,-0.662336
39.0,1.8855534325624177,8.311579468411498,-1.3017569772554318,-0.500332,-0.578948,-0.643807,-0.443331,0.810002,-0.383867,0.743724,0.093359,-0.661935
40.0,1.6104185727906042,7.962290975771902,-1.7061571050198527,-0.415032,-0.578715,-0.702024,-0.559212,0.770918,-0.304905,0.717656,0.266035,-0.643579
41.0,1.3853817010177862,7.620435765186697,-2.14631419368432,-0.335339,-0.554494,-0.761633,-0.659,0.7158,-0.230974,0.67325,0.424461,-0.605447
