Index,X,Y,Z,Fx,Fy,Fz,Lx,Ly,Lz,Nx,Ny,Nz
1.0,0.0,0.0,-3.178886376331569e-05,0.2969702959596362,0.0029399519802352976,-9.536457022640832e-05,9.345773297039006e-08,-9.440348280012414e-06,0.0,0.0,1.0,0.0
2.0,0.2969702959596362,0.0029399519802352976,-0.000127153433989724,0.2969169385139039,0.005879567811450827,-0.00015893421362667137,2.8034828152254654e-07,9.444732117066027e-06,0.0008731354517319489,-0.009899333245653322,0.9999510004001654,0.0
3.0,0.5938872344735401,0.008819519791686124,-0.0002860876476163954,0.29682477734657686,0.008818463265407604,-0.0002224937523509496,5.605653588063471e-07,4.721829696600365e-05,0.002619320762528464,-0.019798181359272197,0.9998039967988053,0.0
4.0,0.890712011820117,0.01763798305709373,-0.000508581399967345,0.296693815313524,0.01175625399149488,-0.00028603914542801867,9.338585126411912e-07,0.00010388554672969259,0.005238356156588253,-0.02969622056907253,0.9995589699882208,0.0
5.0,1.187405827133641,0.02939423704858861,-0.0007946205453953636,0.2965240565445195,0.014692555453947126,-0.000349566352786157,1.399770190060237e-06,0.00017945301673388513,0.008729927552822274,-0.03959312640565671,0.999215884752352,0.0
6.0,1.4839298836781605,0.044086792502535735,-0.0011441868981815206,0.29631550644816085,0.017626982869028467,-0.00041307133551005126,1.957572595835535e-06,0.0002739285786482052,0.013093606390370481,-0.04948857333131147,0.998774689862349,0.0
7.0,1.7802453901263213,0.0617137753715642,-0.001557258233691572,0.2960681717182463,0.02055915114217418,-0.00047655005609703593,2.606204278581435e-06,0.00038732144238893884,0.018328849401676325,-0.059382234368317015,0.9982353180695553,0.0
8.0,2.0763135618445676,0.08227292651373838,-0.002033808289788608,0.295782060341621,0.023488674805079324,-0.000539998478714554,3.344206377906125e-06,0.0005196421584369204,0.02443499833297469,-0.06927378072590469,0.9975976860959228,0.0
9.0,2.3720956221861886,0.1057616013188177,-0.002573806768503162,0.29545718160749557,0.026415167952724777,-0.0006034125694557302,4.169658466330513e-06,0.0006709026205538171,0.03141127961201788,-0.07916288142549954,0.996861694621883,0.0
10.0,2.667552803793684,0.13217676927154248,-0.003177219337958892,0.2950935461182489,0.029338244180330375,-0.000666788296597165,5.080113919217279e-06,0.0008411160688908176,0.03925680396283097,-0.08904920292388195,0.9960272282717081,0.0
11.0,2.962646349911933,0.16151501345187286,-0.003844007634556057,0.29469116580172816,0.03225751652022624,-0.0007301216308539527,6.07253474668826e-06,0.0010302970934631425,0.04797056596725792,-0.0989324087339008,0.995094155596398,0.0
12.0,3.2573375157136613,0.1937725299720991,-0.00457412926541001,0.294250053925051,0.03517259737863193,-0.0007934085456364759,7.143225820620134e-06,0.0012384616379824583,0.05755144357302605,-0.10881215904236785,0.9940623290541386,0.0
13.0,3.5515875696387122,0.22894512735073103,-0.0053675378110464855,0.2937702251099301,0.03808309847233515,-0.0008566450173067564,8.287768430401067e-06,0.0014656270040224277,0.06799819754802669,-0.11868811032476047,0.9929315849883805,0.0
14.0,3.8453577947486424,0.2670282258230662,-0.006224182828353242,0.29325169534953455,0.04098863076526049,-0.0009198270254335839,9.500953101207509e-06,0.0017118118554914404,0.07930947088047592,-0.12855991495635635,0.991701743603597,0.0
15.0,4.138609490098177,0.30801685658832667,-0.007144009853786826,0.2926944820268975,0.0438888044049186,-0.0009829505530484228,1.0776711607928663e-05,0.0019770362233942677,0.09148378812458534,-0.13842722081942058,0.9903726089387829,0.0
16.0,4.431303972125074,0.3519056609932453,-0.008126960406835249,0.2920986039349014,0.04678322865872997,-0.0010460115869006525,1.2108048118551014e-05,0.00226132151085092,0.1045195546913501,-0.1482896709060608,0.988943968838767,0.0
17.0,4.723402576059976,0.39868888965197524,-0.009172971993735901,0.2914640812978444,0.04967151185021179,-0.0011090061177134736,1.3486969400081203e-05,0.002564690498349003,0.11841505608401337,-0.1581469029163632,0.9874155949234155,0.0
18.0,5.01486665735782,0.44836040150218703,-0.010281978111449375,0.29079093579462345,0.052553261295022136,-0.0011719301404372606,1.4904414021732525e-05,0.0028871673491832877,0.1331684570777457,-0.16799854885141563,0.9857872425548114,0.0
