Index,X,Y,Z,Fx,Fy,Fz,Lx,Ly,Lz,Nx,Ny,Nz
1.0,0.0,0.0,0.0,0.999982069,0.005988467,0.0,0.0,0.0,-1.0,-0.005988467,0.999982069,0.0
2.0,1.6009132208850325,0.009587187900999982,0.0,0.999658901,0.026116679,0.0,0.0,0.0,-1.0,-0.026116679,0.999658901,0.0
3.0,3.2013090685692798,0.051398474315887184,0.0,0.998973952,0.045288442,0.0,0.0,0.0,-1.0,-0.045288442,0.998973952,0.0
4.0,4.800608352681312,0.12390263993916596,0.0,0.99799695,0.063262052,0.0,0.0,0.0,-1.0,-0.063262052,0.99799695,0.0
5.0,6.398343514929359,0.2251815113977265,0.0,0.996808437,0.079830696,0.0,0.0,0.0,-1.0,-0.079830696,0.996808437,0.0
6.0,7.994175935283534,0.35298581971563286,0.0,0.995492383,0.094841533,0.0,0.0,0.0,-1.0,-0.094841533,0.995492383,0.0
7.0,9.587901428009477,0.504821606351827,0.0,0.994126994,0.108219779,0.0,0.0,0.0,-1.0,-0.108219779,0.994126994,0.0
8.0,11.179441013839085,0.6780751879241547,0.0,0.992778511,0.119961776,0.0,0.0,0.0,-1.0,-0.119961776,0.992778511,0.0
9.0,12.768821756695642,0.8701270248048906,0.0,0.991496937,0.13013003,0.0,0.0,0.0,-1.0,-0.13013003,0.991496937,0.0
10.0,14.356150774002566,1.0784576458424224,0.0,0.990315497,0.138835215,0.0,0.0,0.0,-1.0,-0.138835215,0.990315497,0.0
11.0,15.94158837287787,1.3007247625320077,0.0,0.989251629,0.146223165,0.0,0.0,0.0,-1.0,-0.146223165,0.989251629,0.0
12.0,17.525322784068667,1.5348195581339412,0.0,0.98831152,0.152447826,0.0,0.0,0.0,-1.0,-0.152447826,0.98831152,0.0
13.0,19.107552133744118,1.778879674514469,0.0,0.98749246,0.157666233,0.0,0.0,0.0,-1.0,-0.157666233,0.98749246,0.0
14.0,20.688470215924536,2.0312941590563445,0.0,0.986785918,0.162029479,0.0,0.0,0.0,-1.0,-0.162029479,0.986785918,0.0
15.0,22.268257168595586,2.2906939438571863,0.0,0.98618147,0.165668672,0.0,0.0,0.0,-1.0,-0.165668672,0.98618147,0.0
16.0,23.84707643191863,2.5559198685154207,0.0,0.98566694,0.168702942,0.0,0.0,0.0,-1.0,-0.168702942,0.98566694,0.0
17.0,25.425071962591783,2.826003480033747,0.0,0.985230316,0.171234411,0.0,0.0,0.0,-1.0,-0.171234411,0.985230316,0.0
18.0,27.00236847399119,3.1001398280129635,0.0,0.984860425,0.173349196,0.0,0.0,0.0,-1.0,-0.173349196,0.984860425,0.0
19.0,28.579072828990498,3.377661823966064,0.0,0.984549698,0.175105374,0.0,0.0,0.0,-1.0,-0.175105374,0.984549698,0.0
20.0,30.155279723304712,3.6579953589112972,0.0,0.984435628,0.175745541,0.0,0.0,0.0,-1.0,-0.175745541,0.984435628,0.0
21.0,31.731303982163855,3.9393537640473526,0.0,0.984435985,0.175743537,0.0,0.0,0.0,-1.0,-0.175743537,0.984435985,0.0
22.0,33.3073288333715,4.220708960895784,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
23.0,34.883353956739285,4.502062553600406,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
24.0,36.45937909611648,4.7834161463050275,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
25.0,38.03540421948426,5.064769739009649,0.0,0.984435985,0.175743537,0.0,0.0,0.0,-1.0,-0.175743537,0.984435985,0.0
26.0,39.61142907069192,5.346124935858081,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
27.0,41.1874541940597,5.627478528562702,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
28.0,42.7634793334369,5.9088321212673245,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
29.0,44.339504456804676,6.190185713971945,0.0,0.984435985,0.175743537,0.0,0.0,0.0,-1.0,-0.175743537,0.984435985,0.0
30.0,45.91552930801234,6.471540910820378,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
31.0,47.49155443138011,6.752894503525,0.0,0.984436164,0.175742535,0.0,0.0,0.0,-1.0,-0.175742535,0.984436164,0.0
32.0,49.067579554747894,7.0342480962296206,0.0,0.984465302,0.175579237,0.0,0.0,0.0,-1.0,-0.175579237,0.984465302,0.0
33.0,50.643651345572856,7.3153402583193845,0.0,0.985010102,0.172496664,0.0,0.0,0.0,-1.0,-0.172496664,0.985010102,0.0
34.0,52.22059531355043,7.591497401650201,0.0,0.98580394,0.167900539,0.0,0.0,0.0,-1.0,-0.167900539,0.98580394,0.0
35.0,53.79881017326764,7.860296414164115,0.0,0.986682421,0.16265854,0.0,0.0,0.0,-1.0,-0.16265854,0.986682421,0.0
36.0,55.378431428449204,8.120703289094733,0.0,0.987649798,0.156677619,0.0,0.0,0.0,-1.0,-0.156677619,0.987649798,0.0
37.0,56.95960140283247,8.371535058433077,0.0,0.98870787,0.149855755,0.0,0.0,0.0,-1.0,-0.149855755,0.98870787,0.0
38.0,58.542465285840834,8.611445419670973,0.0,0.98985576,0.142075949,0.0,0.0,0.0,-1.0,-0.142075949,0.98985576,0.0
39.0,60.12716687407823,8.838900763296628,0.0,0.991085782,0.133225274,0.0,0.0,0.0,-1.0,-0.133225274,0.991085782,0.0
40.0,61.71383765290511,9.052186690229215,0.0,0.992382871,0.123191872,0.0,0.0,0.0,-1.0,-0.123191872,0.992382871,0.0
41.0,63.30258499749658,9.249409723225796,0.0,0.993722965,0.111868979,0.0,0.0,0.0,-1.0,-0.111868979,0.993722965,0.0
42.0,64.89347776436492,9.428505463680441,0.0,0.995069513,0.099179955,0.0,0.0,0.0,-1.0,-0.099179955,0.995069513,0.0
43.0,66.48652626357615,9.587286810394138,0.0,0.996373843,0.08508328,0.0,0.0,0.0,-1.0,-0.08508328,0.996373843,0.0
44.0,68.08166291937151,9.723500200664702,0.0,0.997576197,0.069582551,0.0,0.0,0.0,-1.0,-0.069582551,0.997576197,0.0
45.0,69.67872448370267,9.834897823974293,0.0,0.998607884,0.052747453,0.0,0.0,0.0,-1.0,-0.052747453,0.998607884,0.0
46.0,71.27743770780147,9.91934343304422,0.0,0.999397367,0.034711706,0.0,0.0,0.0,-1.0,-0.034711706,0.999397367,0.0
47.0,72.87741485954251,9.974914858550326,0.0,0.999877234,0.015668989,0.0,0.0,0.0,-1.0,-0.015668989,0.999877234,0.0
48.0,74.47816023927682,10.0,0.0,0.999991434,-0.004139127,0.0,0.0,0.0,-1.0,0.004139127,0.999991434,0.0
49.0,76.07908846258864,9.99337349804297,0.0,0.99970117,-0.024445244,0.0,0.0,0.0,-1.0,0.024445244,0.99970117,0.0
50.0,77.67955198048723,9.954238081998465,0.0,0.99898743,-0.04499016,0.0,0.0,0.0,-1.0,0.04499016,0.99898743,0.0
51.0,79.27887284209456,9.882211448535168,0.0,0.997849821,-0.065541859,0.0,0.0,0.0,-1.0,0.065541859,0.997849821,0.0
52.0,80.87637245615589,9.777282736863043,0.0,0.996301137,-0.08593046,0.0,0.0,0.0,-1.0,0.08593046,0.996301137,0.0
53.0,82.47139272347313,9.639713060610445,0.0,0.994361208,-0.106046156,0.0,0.0,0.0,-1.0,0.106046156,0.994361208,0.0
54.0,84.0633072595078,9.469939323233126,0.0,0.992047998,-0.125860122,0.0,0.0,0.0,-1.0,0.125860122,0.992047998,0.0
55.0,85.65151849667602,9.268444576938824,0.0,0.98938858,-0.145293625,0.0,0.0,0.0,-1.0,0.145293625,0.98938858,0.0
56.0,87.23547215686378,9.035837920896062,0.0,0.986419239,-0.164247021,0.0,0.0,0.0,-1.0,0.164247021,0.986419239,0.0
57.0,88.8146720761489,8.772887976929825,0.0,0.983178984,-0.182644695,0.0,0.0,0.0,-1.0,0.182644695,0.983178984,0.0
58.0,90.38868454335385,8.480484426891753,0.0,0.97971802,-0.200381139,0.0,0.0,0.0,-1.0,0.200381139,0.97971802,0.0
59.0,91.9571561985764,8.159685860011548,0.0,0.97610175,-0.217313999,0.0,0.0,0.0,-1.0,0.217313999,0.97610175,0.0
60.0,93.51983841553525,7.811778767606977,0.0,0.97241414,-0.2332611,0.0,0.0,0.0,-1.0,0.2332611,0.97241414,0.0
61.0,95.07661698303329,7.438341292591427,0.0,0.968763997,-0.247984514,0.0,0.0,0.0,-1.0,0.247984514,0.968763997,0.0
62.0,96.62755187235513,7.041332486789182,0.0,0.965288063,-0.261187585,0.0,0.0,0.0,-1.0,0.261187585,0.965288063,0.0
63.0,98.17292201561276,6.62318633105293,0.0,0.962155505,-0.272500979,0.0,0.0,0.0,-1.0,0.272500979,0.962155505,0.0
64.0,99.71327709621697,6.186928088521169,0.0,0.959572163,-0.281462721,0.0,0.0,0.0,-1.0,0.281462721,0.959572163,0.0
65.0,101.24949639950249,5.736322617479291,0.0,0.957773096,-0.287525122,0.0,0.0,0.0,-1.0,0.287525122,0.957773096,0.0
66.0,102.78283551220417,5.276011592895015,0.0,0.957014312,-0.290040698,0.0,0.0,0.0,-1.0,0.290040698,0.957014312,0.0
67.0,104.31495984618076,4.811673280422725,0.0,0.957286713,-0.289140363,0.0,0.0,0.0,-1.0,0.289140363,0.957286713,0.0
68.0,105.8475202927478,4.348776350399675,0.0,0.958105246,-0.286416372,0.0,0.0,0.0,-1.0,0.286416372,0.958105246,0.0
69.0,107.38139114230124,3.8902403717783165,0.0,0.959444535,-0.281897473,0.0,0.0,0.0,-1.0,0.281897473,0.959444535,0.0
70.0,108.917406133378,3.43893888803163,0.0,0.961365167,-0.275276253,0.0,0.0,0.0,-1.0,0.275276253,0.961365167,0.0
71.0,110.45649592553931,2.9982375929933154,0.0,0.963904541,-0.266248071,0.0,0.0,0.0,-1.0,0.266248071,0.963904541,0.0
72.0,111.99965111761217,2.57198989304677,0.0,0.967054132,-0.254570828,0.0,0.0,0.0,-1.0,0.254570828,0.967054132,0.0
73.0,113.54784863637948,2.1644367810150693,0.0,0.97074005,-0.240132785,0.0,0.0,0.0,-1.0,0.240132785,0.97074005,0.0
74.0,115.10194708300634,1.779998137371307,0.0,0.974806229,-0.223053394,0.0,0.0,0.0,-1.0,0.223053394,0.974806229,0.0
75.0,116.66255523167,1.4229026068734714,0.0,0.979027231,-0.203729432,0.0,0.0,0.0,-1.0,0.203729432,0.979027231,0.0
76.0,118.22992098822796,1.09674361574349,0.0,0.983327737,-0.181842135,0.0,0.0,0.0,-1.0,0.181842135,0.983327737,0.0
77.0,119.8041715795352,0.8056249176586537,0.0,0.987650706,-0.156671898,0.0,0.0,0.0,-1.0,0.156671898,0.987650706,0.0
78.0,121.3853430107756,0.5548023073090763,0.0,0.991684657,-0.128691647,0.0,0.0,0.0,-1.0,0.128691647,0.991684657,0.0
79.0,122.97297256170398,0.3487744523229257,0.0,0.995151428,-0.098354637,0.0,0.0,0.0,-1.0,0.098354637,0.995151428,0.0
80.0,124.56615219406848,0.19131439019790353,0.0,0.99782203,-0.065963604,0.0,0.0,0.0,-1.0,0.065963604,0.99782203,0.0
81.0,126.16360731795363,0.08571049247450184,0.0,0.999498646,-0.031661587,0.0,0.0,0.0,-1.0,0.031661587,0.999498646,0.0
82.0,127.76374661309309,0.03502213035897906,0.0,0.999498646,-0.031661587,0.0,0.0,0.0,-1.0,0.031661587,0.999498646,0.0
