Index,X,Y,Z,Fx,Fy,Fz,Lx,Ly,Lz,Nx,Ny,Nz
78.0,9.543611574513692,4.546492948423774,-14.241965116368567,0.405644,0.912863,0.046186,0.114475,-0.000607,-0.993426,-0.906834,0.408265,0.104746
79.0,9.242969349046048,3.9587010288499376,-14.20770232814098,0.501806,0.86308,0.057305,0.114486,-0.000605,-0.993425,-0.85737,0.505068,0.099114
80.0,8.881261827589226,3.4068578851717266,-14.166333786473713,0.590149,0.804464,0.067544,0.114483,-0.000574,-0.993425,-0.799135,0.594002,0.092436
81.0,8.464085377997005,2.8961881610101083,-14.118593679798119,0.669589,0.738772,0.076597,0.114354,-0.000644,-0.99344,-0.733876,0.673955,0.084912
82.0,7.997793045209171,2.430497069018764,-14.065287631095629,0.738628,0.668813,0.084369,0.114141,-0.000732,-0.993464,-0.66438,0.74343,0.07688
83.0,7.4895223313543315,2.0116042059316177,-14.007310556535277,0.796968,0.597165,0.090747,0.113784,-0.000879,-0.993505,-0.593207,0.802118,0.068648
84.0,6.946216939272455,1.639790018500827,-13.945584490957879,0.843873,0.527947,0.09565,0.113282,-0.001062,-0.993562,-0.524447,0.849276,0.060703
85.0,6.375130782951532,1.3127315609868262,-13.881010303411637,0.881561,0.461477,0.099444,0.112721,-0.001214,-0.993626,-0.458415,0.887151,0.053088
86.0,5.781859568814323,1.0283142384211088,-13.814241487743564,0.910868,0.399821,0.102288,0.112164,-0.00131,-0.993689,-0.397164,0.916592,0.046039
87.0,5.171322359350903,0.7835761626995238,-13.745797928734778,0.93454,0.340131,0.104621,0.111727,-0.001317,-0.993738,-0.337864,0.940377,0.039233
88.0,4.546847475450086,0.5773717352967492,-13.675952797396224,0.952602,0.284977,0.106473,0.111448,-0.001249,-0.99377,-0.283069,0.958533,0.03295
89.0,3.9121369465265494,0.4056305097203903,-13.604977941876811,0.966201,0.233958,0.10826,0.111604,-0.001061,-0.993752,-0.232381,0.972246,0.027136
90.0,3.269369526357665,0.2677320636744009,-13.532668318560575,0.976753,0.183758,0.110396,0.112448,-0.00075,-0.993657,-0.18251,0.982971,0.021396
91.0,2.6207319058930376,0.16167226117048758,-13.458963737224762,0.984084,0.137602,0.112447,0.11359,-0.000455,-0.993528,-0.13666,0.990487,0.016078
92.0,1.9680893206069197,0.08517379520941147,-13.383943569591684,0.988927,0.09457,0.114368,0.114904,-0.00022,-0.993377,-0.093918,0.995518,0.011084
93.0,1.3130007634116565,0.035317770703271946,-13.307704384590151,0.991585,0.057167,0.11615,0.116343,-6.2e-05,-0.993209,-0.056772,0.998365,0.006713
94.0,0.6566918659858978,0.00842266259898616,-13.230311002460043,0.992707,0.025412,0.117847,0.117885,1.2e-05,-0.993027,-0.025236,0.999677,0.002984
