Index,X,Y,Z,Fx,Fy,Fz,Lx,Ly,Lz,Nx,Ny,Nz
35.0,4.20367000412733,11.458728147521727,-0.07708581670616012,-0.833927,-0.394648,-0.38577,0.027007,0.668997,-0.742774,0.551213,-0.629838,-0.547236
36.0,3.6281571906451044,11.144963792063406,-0.3776044748333916,-0.758984,-0.472273,-0.448221,-0.07877,0.749939,-0.6568,0.646327,-0.463195,-0.606392
37.0,3.1101066178698944,10.78221698208508,-0.7241233754051567,-0.676047,-0.52879,-0.513168,-0.197441,0.800957,-0.56523,0.709914,-0.280802,-0.645889
38.0,2.6545619979738566,10.386876535121266,-1.1193750703522083,-0.586706,-0.563101,-0.581974,-0.320364,0.821431,-0.471824,0.743736,-0.090378,-0.662336
39.0,2.262664119074901,9.973895362093797,-1.562108372706518,-0.500332,-0.578948,-0.643807,-0.443331,0.810002,-0.383867,0.743724,0.093359,-0.661935
40.0,1.932502287348725,9.554749170926282,-2.047388526023823,-0.415032,-0.578715,-0.702024,-0.559212,0.770918,-0.304905,0.717656,0.266035,-0.643579
41.0,1.6624580412213434,9.144522918224036,-2.575577032421184,-0.335339,-0.554494,-0.761633,-0.659,0.7158,-0.230974,0.67325,0.424461,-0.605447
42.0,1.44619896037475,8.758465354964773,-3.1451651076136242,-0.266162,-0.513077,-0.816033,-0.742147,0.649308,-0.166187,0.615123,0.561383,-0.5536
43.0,1.2761371081562383,8.40686449948192,-3.7515730032239354,-0.206987,-0.459535,-0.863703,-0.808783,0.577105,-0.113225,0.550478,0.675113,-0.491118
44.0,1.1458455397421432,8.097609900972955,-4.390066556796962,-0.155275,-0.39615,-0.904961,-0.859805,0.505282,-0.073662,0.486442,0.766652,-0.41907
45.0,1.05127124636694,7.837946754562431,-5.056309907611316,-0.107464,-0.320738,-0.941052,-0.896817,0.439844,-0.047499,0.429151,0.838847,-0.33491
46.0,0.9896023043775671,7.638471185178558,-5.74665628580747,-0.06529,-0.229857,-0.971032,-0.921384,0.387511,-0.029777,0.38313,0.892749,-0.237087
47.0,0.954359816550303,7.507523717713749,-6.455028703701032,-0.033058,-0.13248,-0.990634,-0.935513,0.35293,-0.015979,0.351742,0.926223,-0.135604
48.0,0.9425846607652589,7.448857913072089,-7.17373964920585,0.001144,-0.028615,-0.99959,-0.940997,0.338244,-0.01076,0.338414,0.940623,-0.02654
49.0,0.954359816550303,7.507523717713749,-7.89245059471067,-0.033058,-0.13248,-0.990634,-0.935513,0.35293,-0.015979,0.351742,0.926223,0.135604
50.0,0.9896023043775671,7.638471185178558,-8.60082301260423,-0.06529,-0.229857,-0.971032,-0.921384,0.387511,-0.029777,0.38313,0.892749,0.237087
51.0,1.05127124636694,7.837946754562431,-9.291169390800386,-0.107464,-0.320738,-0.941052,-0.896817,0.439844,-0.047499,0.429151,0.838847,0.33491
52.0,1.1458455397421432,8.097609900972955,-9.957412741614739,-0.155275,-0.39615,-0.904961,-0.859805,0.505282,-0.073662,0.486442,0.766652,0.41907
53.0,1.2761371081562383,8.40686449948192,-10.595906295187765,-0.206987,-0.459535,-0.863703,-0.808783,0.577105,-0.113225,0.550478,0.675113,0.491118
54.0,1.44619896037475,8.758465354964773,-11.202314190798075,-0.266162,-0.513077,-0.816033,-0.742147,0.649308,-0.166187,0.615123,0.561383,0.5536
55.0,1.6624580412213434,9.144522918224036,-11.771902265990516,-0.335339,-0.554494,-0.761633,-0.659,0.7158,-0.230974,0.67325,0.424461,0.605447
56.0,1.932502287348725,9.554749170926282,-12.300090772387879,-0.415032,-0.578715,-0.702024,-0.559212,0.770918,-0.304905,0.717656,0.266035,0.643579
57.0,2.262664119074901,9.973895362093797,-12.785370925705182,-0.500332,-0.578948,-0.643807,-0.443331,0.810002,-0.383867,0.743724,0.093359,0.661935
58.0,2.6545619979738566,10.386876535121266,-13.228104228059493,-0.586706,-0.563101,-0.581974,-0.320364,0.821431,-0.471824,0.743736,-0.090378,0.662336
59.0,3.1101066178698944,10.78221698208508,-13.623355923006542,-0.676047,-0.52879,-0.513168,-0.197441,0.800957,-0.56523,0.709914,-0.280802,0.645889
60.0,3.6281571906451044,11.144963792063406,-13.96987482357831,-0.758984,-0.472273,-0.448221,-0.07877,0.749939,-0.6568,0.646327,-0.463195,0.606392
61.0,4.20367000412733,11.458728147521727,-14.270393481705542,-0.833927,-0.394648,-0.38577,0.027007,0.668997,-0.742774,0.551213,-0.629838,0.547236
62.0,4.828308862790825,11.711314944107876,-14.527296656863056,-0.89528,-0.302814,-0.326768,0.109234,0.561882,-0.819973,0.431905,-0.7698,0.469964
63.0,5.491945213307897,11.892939813144533,-14.743067240836897,-0.9415,-0.198159,-0.272601,0.16333,0.439239,-0.883398,0.29479,-0.876243,0.381178
64.0,6.183141590493866,11.993305356003823,-14.9220807802096,-0.971398,-0.07592,-0.224992,0.190861,0.314069,-0.930018,0.14127,-0.94636,0.290595
65.0,6.888759809623317,12.0,-15.069806708209345,-0.980755,0.060668,-0.185578,0.19406,0.198442,-0.960709,-0.021458,-0.978233,0.206396
66.0,7.592592165000823,11.903123926677846,-15.191749814558797,-0.96559,0.209293,-0.154376,0.178779,0.103079,-0.978475,-0.188875,-0.972405,0.13695
67.0,8.275739527983584,11.6971846128536,-15.293847825647749,-0.923046,0.36229,-0.12935,0.152757,0.036593,-0.987586,-0.353059,-0.931347,0.08912
68.0,8.917534223643537,11.38064657648115,-15.379234481385168,-0.850608,0.514603,-0.107934,0.128098,0.003726,-0.991755,-0.509957,-0.857421,0.069089
69.0,9.496452805573915,10.957389651659158,-15.449995814945554,-0.748378,0.657374,-0.088263,0.118517,0.001604,-0.992951,-0.652598,-0.753563,0.07911
70.0,9.992232394630431,10.437514250831962,-15.506628260373885,-0.621554,0.780354,-0.068685,0.115597,0.004647,-0.993285,-0.774795,-0.62532,0.093095
71.0,10.389698560629895,9.837894802162376,-15.54941034025936,-0.478627,0.876589,-0.050072,0.11476,0.005917,-0.993376,-0.870486,-0.481203,0.103429
72.0,10.681802373070186,9.179655007201182,-15.578970534330438,-0.330449,0.943282,-0.031987,0.114548,0.006442,-0.993397,-0.936847,-0.331931,0.11018
73.0,10.867510556439068,8.483328330509625,-15.596012364671216,-0.186102,0.982404,-0.015747,0.114734,0.005811,-0.993379,-0.975809,-0.186677,0.113796
74.0,10.952327900459201,7.767365089718908,-15.602200472766842,-0.050419,0.998727,-0.001677,0.114961,0.004136,-0.993361,-0.99209,-0.050277,0.115023
75.0,10.942572394226357,7.046355250511587,-15.59876151250754,0.074989,0.997125,0.010902,0.114966,0.002215,-0.993367,-0.990535,0.075745,0.11447
76.0,10.845572212392957,6.331869045316925,-15.586576510010941,0.191769,0.981176,0.022775,0.114786,0.000624,-0.99339,-0.974704,0.193116,0.112506
77.0,10.66713952971533,5.633432523934183,-15.565886466688411,0.30236,0.952564,0.034648,0.114595,-0.00024,-0.993412,-0.94628,0.304339,0.109232
78.0,10.41121262674221,4.959810489189572,-15.536689217856619,0.405644,0.912863,0.046186,0.114475,-0.000607,-0.993426,-0.906834,0.408265,0.104746
79.0,10.083239289868418,4.3185829405635685,-15.49931163069925,0.501806,0.86308,0.057305,0.114486,-0.000605,-0.993425,-0.85737,0.505068,0.099114
80.0,9.688649266460974,3.716572238369156,-15.454182312516778,0.590149,0.804464,0.067544,0.114483,-0.000574,-0.993425,-0.799135,0.594002,0.092436
81.0,9.23354768508764,3.1594779938292095,-15.402102196143401,0.669589,0.738772,0.076597,0.114354,-0.000644,-0.99344,-0.733876,0.673955,0.084912
82.0,8.724865140228188,2.651451348020469,-15.343950143013414,0.738628,0.668813,0.084369,0.114141,-0.000732,-0.993464,-0.66438,0.74343,0.07688
83.0,8.170387997841088,2.1944773155617643,-15.280702425311212,0.796968,0.597165,0.090747,0.113784,-0.000879,-0.993505,-0.593207,0.802118,0.068648
84.0,7.5776912064790425,1.7888618383645385,-15.213364899226777,0.843873,0.527947,0.09565,0.113282,-0.001062,-0.993562,-0.524447,0.849276,0.060703
85.0,6.954688126856217,1.4320707938038104,-15.142920330994514,0.881561,0.461477,0.099444,0.112721,-0.001214,-0.993626,-0.458415,0.887151,0.053088
86.0,6.30748316597926,1.121797351004846,-15.070081622992978,0.910868,0.399821,0.102288,0.112164,-0.00131,-0.993689,-0.397164,0.916592,0.046039
87.0,5.64144257383735,0.8548103593085713,-14.99541592225612,0.93454,0.340131,0.104621,0.111727,-0.001317,-0.993738,-0.337864,0.940377,0.039233
88.0,4.960197245945548,0.629860074869181,-14.919221233523153,0.952602,0.284977,0.106473,0.111448,-0.001249,-0.99377,-0.283069,0.958533,0.03295
89.0,4.267785759847144,0.44250601060406214,-14.841794118411066,0.966201,0.233958,0.10826,0.111604,-0.001061,-0.993752,-0.232381,0.972246,0.027136
90.0,3.566584937844726,0.2920713421902555,-14.762910892975171,0.976753,0.183758,0.110396,0.112448,-0.00075,-0.993657,-0.18251,0.982971,0.021396
91.0,2.858980260974223,0.17636973945871373,-14.682505895154286,0.984084,0.137602,0.112447,0.11359,-0.000455,-0.993528,-0.13666,0.990487,0.016078
92.0,2.147006531571185,0.09291686750117616,-14.600665712281836,0.988927,0.09457,0.114368,0.114904,-0.00022,-0.993377,-0.093918,0.995518,0.011084
93.0,1.4323644691763526,0.03852847713084212,-14.517495692280164,0.991585,0.057167,0.11615,0.116343,-6.2e-05,-0.993209,-0.056772,0.998365,0.006713
94.0,0.7163911265300704,0.009188359198893992,-14.433066548138228,0.992707,0.025412,0.117847,0.117885,1.2e-05,-0.993027,-0.025236,0.999677,0.002984
