"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
82	2.759988e+01	1.100000e+01	0.000000e+00	9.965236e-01	-8.331100e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	8.331100e-02	9.965236e-01	0.000000e+00
83	2.797155e+01	1.096893e+01	0.000000e+00	9.836134e-01	-1.802904e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.802904e-01	9.836134e-01	0.000000e+00
84	2.833841e+01	1.090168e+01	0.000000e+00	9.659938e-01	-2.585653e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.585653e-01	9.659938e-01	0.000000e+00
85	2.869870e+01	1.080525e+01	0.000000e+00	9.425519e-01	-3.340597e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.340597e-01	9.425519e-01	0.000000e+00
86	2.905024e+01	1.068065e+01	0.000000e+00	9.060649e-01	-4.231388e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.231388e-01	9.060649e-01	0.000000e+00
87	2.938818e+01	1.052283e+01	0.000000e+00	8.621745e-01	-5.066114e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	5.066114e-01	8.621745e-01	0.000000e+00
88	2.970974e+01	1.033388e+01	0.000000e+00	8.186043e-01	-5.743580e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	5.743580e-01	8.186043e-01	0.000000e+00
89	3.001506e+01	1.011966e+01	0.000000e+00	7.797659e-01	-6.260711e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.260711e-01	7.797659e-01	0.000000e+00
90	3.030589e+01	9.886159e+00	0.000000e+00	7.468482e-01	-6.649946e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.649946e-01	7.468482e-01	0.000000e+00
91	3.058444e+01	9.638135e+00	0.000000e+00	7.194491e-01	-6.945452e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.945452e-01	7.194491e-01	0.000000e+00
92	3.085277e+01	9.379090e+00	0.000000e+00	6.966903e-01	-7.173720e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.173720e-01	6.966903e-01	0.000000e+00
93	3.111262e+01	9.111532e+00	0.000000e+00	6.776810e-01	-7.353560e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.353560e-01	6.776810e-01	0.000000e+00
94	3.136537e+01	8.837265e+00	0.000000e+00	6.616692e-01	-7.497959e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.497959e-01	6.616692e-01	0.000000e+00
95	3.161216e+01	8.557614e+00	0.000000e+00	6.480503e-01	-7.615975e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.615975e-01	6.480503e-01	0.000000e+00
96	3.185386e+01	8.273560e+00	0.000000e+00	6.363549e-01	-7.713964e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.713964e-01	6.363549e-01	0.000000e+00
97	3.209120e+01	7.985852e+00	0.000000e+00	6.262221e-01	-7.796447e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.796447e-01	6.262221e-01	0.000000e+00
98	3.232476e+01	7.695068e+00	0.000000e+00	6.173693e-01	-7.866735e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.866735e-01	6.173693e-01	0.000000e+00
99	3.255503e+01	7.401662e+00	0.000000e+00	6.095707e-01	-7.927317e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.927317e-01	6.095707e-01	0.000000e+00
100	3.278238e+01	7.105996e+00	0.000000e+00	6.038327e-01	-7.971111e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.971111e-01	6.038327e-01	0.000000e+00
